run_ts,mapped_at,security_id,project_company_name,corp_code,corp_code_fill_status,corp_code_reference_status,primary_theme_reference,local_container_redacted,zip_entry,source_file_name,file_ext,material_type,detected_report_type,detected_period_explicit,detected_rcept_dt,file_correction_hint,dart_report_nm,dart_report_period,actual_report_type,rcept_dt,rcept_no,source_url,official_dart_url,rcept_no_presence_status,handoff_status,verification_basis,local_path_use,not_performed_note,correction_flag,candidate_rcept_no_count,candidate_rcept_nos,match_status,review_status,memo
20260726_233026,2026-07-26 23:30:26,298040,효성중공업,01316245,FILLED_BY_KR9_SECURITY_ID_MAPPING,VERIFIED_WITH_ENGLISHDART_COMPANY_POPUP,Energy/Power Infrastructure,[LOCAL_PATH_REMOVED_USE_RCEPT_NO_AND_ZIP_ENTRY],raw_files/dart_pdf/[효성중공업]반기보고서(2020.08.14).pdf,[효성중공업]반기보고서(2020.08.14).pdf,.pdf,DART_PDF,반기보고서,,20200814,ORIGINAL_HINT,,,,,,,,REVIEW_NO_RCEPT_NO,REVIEW_NO_RCEPT_NO,rcept_no_and_official_dart_url,REFERENCE_ONLY_NOT_VERIFICATION_BASIS,theme_revenue/backlog/role_grade/evidence_grade/gate_status/final_inclusion NOT_PERFORMED,,0,,NO_RCPNO_MATCH,REVIEW_NO_MATCH,SID_TYPE_RCEPTDT 후보 없음
20260726_233026,2026-07-26 23:30:26,298040,효성중공업,01316245,FILLED_BY_KR9_SECURITY_ID_MAPPING,VERIFIED_WITH_ENGLISHDART_COMPANY_POPUP,Energy/Power Infrastructure,[LOCAL_PATH_REMOVED_USE_RCEPT_NO_AND_ZIP_ENTRY],raw_files/dart_pdf/[효성중공업]반기보고서(2021.08.13).pdf,[효성중공업]반기보고서(2021.08.13).pdf,.pdf,DART_PDF,반기보고서,,20210813,ORIGINAL_HINT,반기보고서 (2021.06),2021.06,반기보고서,20210813,20210813001246,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20210813001246,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20210813001246,HAS_RCEPT_NO,READY_OFFICIAL_DART_URL,rcept_no_and_official_dart_url,REFERENCE_ONLY_NOT_VERIFICATION_BASIS,theme_revenue/backlog/role_grade/evidence_grade/gate_status/final_inclusion NOT_PERFORMED,ORIGINAL_OR_UNMARKED,1,20210813001246,STRONG_MATCH_SID_TYPE_RCEPTDT,PASS,단일 후보 매칭
20260726_233026,2026-07-26 23:30:26,298040,효성중공업,01316245,FILLED_BY_KR9_SECURITY_ID_MAPPING,VERIFIED_WITH_ENGLISHDART_COMPANY_POPUP,Energy/Power Infrastructure,[LOCAL_PATH_REMOVED_USE_RCEPT_NO_AND_ZIP_ENTRY],raw_files/dart_pdf/[효성중공업]반기보고서(2022.08.11).pdf,[효성중공업]반기보고서(2022.08.11).pdf,.pdf,DART_PDF,반기보고서,,20220811,ORIGINAL_HINT,반기보고서 (2022.06),2022.06,반기보고서,20220811,20220811000451,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20220811000451,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20220811000451,HAS_RCEPT_NO,READY_OFFICIAL_DART_URL,rcept_no_and_official_dart_url,REFERENCE_ONLY_NOT_VERIFICATION_BASIS,theme_revenue/backlog/role_grade/evidence_grade/gate_status/final_inclusion NOT_PERFORMED,ORIGINAL_OR_UNMARKED,1,20220811000451,STRONG_MATCH_SID_TYPE_RCEPTDT,PASS,단일 후보 매칭
20260726_233026,2026-07-26 23:30:26,298040,효성중공업,01316245,FILLED_BY_KR9_SECURITY_ID_MAPPING,VERIFIED_WITH_ENGLISHDART_COMPANY_POPUP,Energy/Power Infrastructure,[LOCAL_PATH_REMOVED_USE_RCEPT_NO_AND_ZIP_ENTRY],raw_files/dart_pdf/[효성중공업]반기보고서(2023.08.11).pdf,[효성중공업]반기보고서(2023.08.11).pdf,.pdf,DART_PDF,반기보고서,,20230811,ORIGINAL_HINT,반기보고서 (2023.06),2023.06,반기보고서,20230811,20230811001733,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20230811001733,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20230811001733,HAS_RCEPT_NO,READY_OFFICIAL_DART_URL,rcept_no_and_official_dart_url,REFERENCE_ONLY_NOT_VERIFICATION_BASIS,theme_revenue/backlog/role_grade/evidence_grade/gate_status/final_inclusion NOT_PERFORMED,ORIGINAL_OR_UNMARKED,1,20230811001733,STRONG_MATCH_SID_TYPE_RCEPTDT,PASS,단일 후보 매칭
20260726_233026,2026-07-26 23:30:26,298040,효성중공업,01316245,FILLED_BY_KR9_SECURITY_ID_MAPPING,VERIFIED_WITH_ENGLISHDART_COMPANY_POPUP,Energy/Power Infrastructure,[LOCAL_PATH_REMOVED_USE_RCEPT_NO_AND_ZIP_ENTRY],raw_files/dart_pdf/[효성중공업]반기보고서(2024.08.13).pdf,[효성중공업]반기보고서(2024.08.13).pdf,.pdf,DART_PDF,반기보고서,,20240813,ORIGINAL_HINT,반기보고서 (2024.06),2024.06,반기보고서,20240813,20240813001311,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20240813001311,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20240813001311,HAS_RCEPT_NO,READY_OFFICIAL_DART_URL,rcept_no_and_official_dart_url,REFERENCE_ONLY_NOT_VERIFICATION_BASIS,theme_revenue/backlog/role_grade/evidence_grade/gate_status/final_inclusion NOT_PERFORMED,ORIGINAL_OR_UNMARKED,1,20240813001311,STRONG_MATCH_SID_TYPE_RCEPTDT,PASS,단일 후보 매칭
20260726_233026,2026-07-26 23:30:26,298040,효성중공업,01316245,FILLED_BY_KR9_SECURITY_ID_MAPPING,VERIFIED_WITH_ENGLISHDART_COMPANY_POPUP,Energy/Power Infrastructure,[LOCAL_PATH_REMOVED_USE_RCEPT_NO_AND_ZIP_ENTRY],raw_files/dart_pdf/[효성중공업]반기보고서(2025.08.14).pdf,[효성중공업]반기보고서(2025.08.14).pdf,.pdf,DART_PDF,반기보고서,,20250814,ORIGINAL_HINT,반기보고서 (2025.06),2025.06,반기보고서,20250814,20250814003328,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20250814003328,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20250814003328,HAS_RCEPT_NO,READY_OFFICIAL_DART_URL,rcept_no_and_official_dart_url,REFERENCE_ONLY_NOT_VERIFICATION_BASIS,theme_revenue/backlog/role_grade/evidence_grade/gate_status/final_inclusion NOT_PERFORMED,ORIGINAL_OR_UNMARKED,1,20250814003328,STRONG_MATCH_SID_TYPE_RCEPTDT,PASS,단일 후보 매칭
20260726_233026,2026-07-26 23:30:26,298040,효성중공업,01316245,FILLED_BY_KR9_SECURITY_ID_MAPPING,VERIFIED_WITH_ENGLISHDART_COMPANY_POPUP,Energy/Power Infrastructure,[LOCAL_PATH_REMOVED_USE_RCEPT_NO_AND_ZIP_ENTRY],raw_files/dart_pdf/[효성중공업]분기보고서(2020.11.16).pdf,[효성중공업]분기보고서(2020.11.16).pdf,.pdf,DART_PDF,분기보고서,,20201116,ORIGINAL_HINT,,,,,,,,REVIEW_NO_RCEPT_NO,REVIEW_NO_RCEPT_NO,rcept_no_and_official_dart_url,REFERENCE_ONLY_NOT_VERIFICATION_BASIS,theme_revenue/backlog/role_grade/evidence_grade/gate_status/final_inclusion NOT_PERFORMED,,0,,NO_RCPNO_MATCH,REVIEW_NO_MATCH,SID_TYPE_RCEPTDT 후보 없음
20260726_233026,2026-07-26 23:30:26,298040,효성중공업,01316245,FILLED_BY_KR9_SECURITY_ID_MAPPING,VERIFIED_WITH_ENGLISHDART_COMPANY_POPUP,Energy/Power Infrastructure,[LOCAL_PATH_REMOVED_USE_RCEPT_NO_AND_ZIP_ENTRY],raw_files/dart_pdf/[효성중공업]분기보고서(2021.05.14).pdf,[효성중공업]분기보고서(2021.05.14).pdf,.pdf,DART_PDF,분기보고서,,20210514,ORIGINAL_HINT,분기보고서 (2021.03),2021.03,분기보고서,20210514,20210514001520,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20210514001520,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20210514001520,HAS_RCEPT_NO,READY_OFFICIAL_DART_URL,rcept_no_and_official_dart_url,REFERENCE_ONLY_NOT_VERIFICATION_BASIS,theme_revenue/backlog/role_grade/evidence_grade/gate_status/final_inclusion NOT_PERFORMED,ORIGINAL_OR_UNMARKED,1,20210514001520,STRONG_MATCH_SID_TYPE_RCEPTDT,PASS,단일 후보 매칭
20260726_233026,2026-07-26 23:30:26,298040,효성중공업,01316245,FILLED_BY_KR9_SECURITY_ID_MAPPING,VERIFIED_WITH_ENGLISHDART_COMPANY_POPUP,Energy/Power Infrastructure,[LOCAL_PATH_REMOVED_USE_RCEPT_NO_AND_ZIP_ENTRY],raw_files/dart_pdf/[효성중공업]분기보고서(2021.11.12).pdf,[효성중공업]분기보고서(2021.11.12).pdf,.pdf,DART_PDF,분기보고서,,20211112,ORIGINAL_HINT,분기보고서 (2021.09),2021.09,분기보고서,20211112,20211112000889,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20211112000889,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20211112000889,HAS_RCEPT_NO,READY_OFFICIAL_DART_URL,rcept_no_and_official_dart_url,REFERENCE_ONLY_NOT_VERIFICATION_BASIS,theme_revenue/backlog/role_grade/evidence_grade/gate_status/final_inclusion NOT_PERFORMED,ORIGINAL_OR_UNMARKED,1,20211112000889,STRONG_MATCH_SID_TYPE_RCEPTDT,PASS,단일 후보 매칭
20260726_233026,2026-07-26 23:30:26,298040,효성중공업,01316245,FILLED_BY_KR9_SECURITY_ID_MAPPING,VERIFIED_WITH_ENGLISHDART_COMPANY_POPUP,Energy/Power Infrastructure,[LOCAL_PATH_REMOVED_USE_RCEPT_NO_AND_ZIP_ENTRY],raw_files/dart_pdf/[효성중공업]분기보고서(2022.11.11).pdf,[효성중공업]분기보고서(2022.11.11).pdf,.pdf,DART_PDF,분기보고서,,20221111,ORIGINAL_HINT,분기보고서 (2022.09),2022.09,분기보고서,20221111,20221111001023,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20221111001023,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20221111001023,HAS_RCEPT_NO,READY_OFFICIAL_DART_URL,rcept_no_and_official_dart_url,REFERENCE_ONLY_NOT_VERIFICATION_BASIS,theme_revenue/backlog/role_grade/evidence_grade/gate_status/final_inclusion NOT_PERFORMED,ORIGINAL_OR_UNMARKED,1,20221111001023,STRONG_MATCH_SID_TYPE_RCEPTDT,PASS,단일 후보 매칭
20260726_233026,2026-07-26 23:30:26,298040,효성중공업,01316245,FILLED_BY_KR9_SECURITY_ID_MAPPING,VERIFIED_WITH_ENGLISHDART_COMPANY_POPUP,Energy/Power Infrastructure,[LOCAL_PATH_REMOVED_USE_RCEPT_NO_AND_ZIP_ENTRY],raw_files/dart_pdf/[효성중공업]분기보고서(2023.05.12).pdf,[효성중공업]분기보고서(2023.05.12).pdf,.pdf,DART_PDF,분기보고서,,20230512,ORIGINAL_HINT,분기보고서 (2023.03),2023.03,분기보고서,20230512,20230512000974,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20230512000974,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20230512000974,HAS_RCEPT_NO,READY_OFFICIAL_DART_URL,rcept_no_and_official_dart_url,REFERENCE_ONLY_NOT_VERIFICATION_BASIS,theme_revenue/backlog/role_grade/evidence_grade/gate_status/final_inclusion NOT_PERFORMED,ORIGINAL_OR_UNMARKED,1,20230512000974,STRONG_MATCH_SID_TYPE_RCEPTDT,PASS,단일 후보 매칭
20260726_233026,2026-07-26 23:30:26,298040,효성중공업,01316245,FILLED_BY_KR9_SECURITY_ID_MAPPING,VERIFIED_WITH_ENGLISHDART_COMPANY_POPUP,Energy/Power Infrastructure,[LOCAL_PATH_REMOVED_USE_RCEPT_NO_AND_ZIP_ENTRY],raw_files/dart_pdf/[효성중공업]분기보고서(2023.11.13).pdf,[효성중공업]분기보고서(2023.11.13).pdf,.pdf,DART_PDF,분기보고서,,20231113,ORIGINAL_HINT,분기보고서 (2023.09),2023.09,분기보고서,20231113,20231113000543,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20231113000543,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20231113000543,HAS_RCEPT_NO,READY_OFFICIAL_DART_URL,rcept_no_and_official_dart_url,REFERENCE_ONLY_NOT_VERIFICATION_BASIS,theme_revenue/backlog/role_grade/evidence_grade/gate_status/final_inclusion NOT_PERFORMED,ORIGINAL_OR_UNMARKED,1,20231113000543,STRONG_MATCH_SID_TYPE_RCEPTDT,PASS,단일 후보 매칭
20260726_233026,2026-07-26 23:30:26,298040,효성중공업,01316245,FILLED_BY_KR9_SECURITY_ID_MAPPING,VERIFIED_WITH_ENGLISHDART_COMPANY_POPUP,Energy/Power Infrastructure,[LOCAL_PATH_REMOVED_USE_RCEPT_NO_AND_ZIP_ENTRY],raw_files/dart_pdf/[효성중공업]분기보고서(2024.11.13).pdf,[효성중공업]분기보고서(2024.11.13).pdf,.pdf,DART_PDF,분기보고서,,20241113,ORIGINAL_HINT,분기보고서 (2024.09),2024.09,분기보고서,20241113,20241113000602,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20241113000602,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20241113000602,HAS_RCEPT_NO,READY_OFFICIAL_DART_URL,rcept_no_and_official_dart_url,REFERENCE_ONLY_NOT_VERIFICATION_BASIS,theme_revenue/backlog/role_grade/evidence_grade/gate_status/final_inclusion NOT_PERFORMED,ORIGINAL_OR_UNMARKED,1,20241113000602,STRONG_MATCH_SID_TYPE_RCEPTDT,PASS,단일 후보 매칭
20260726_233026,2026-07-26 23:30:26,298040,효성중공업,01316245,FILLED_BY_KR9_SECURITY_ID_MAPPING,VERIFIED_WITH_ENGLISHDART_COMPANY_POPUP,Energy/Power Infrastructure,[LOCAL_PATH_REMOVED_USE_RCEPT_NO_AND_ZIP_ENTRY],raw_files/dart_pdf/[효성중공업]분기보고서(2025.05.14).pdf,[효성중공업]분기보고서(2025.05.14).pdf,.pdf,DART_PDF,분기보고서,,20250514,ORIGINAL_HINT,분기보고서 (2025.03),2025.03,분기보고서,20250514,20250514000949,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20250514000949,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20250514000949,HAS_RCEPT_NO,READY_OFFICIAL_DART_URL,rcept_no_and_official_dart_url,REFERENCE_ONLY_NOT_VERIFICATION_BASIS,theme_revenue/backlog/role_grade/evidence_grade/gate_status/final_inclusion NOT_PERFORMED,ORIGINAL_OR_UNMARKED,1,20250514000949,STRONG_MATCH_SID_TYPE_RCEPTDT,PASS,단일 후보 매칭
20260726_233026,2026-07-26 23:30:26,298040,효성중공업,01316245,FILLED_BY_KR9_SECURITY_ID_MAPPING,VERIFIED_WITH_ENGLISHDART_COMPANY_POPUP,Energy/Power Infrastructure,[LOCAL_PATH_REMOVED_USE_RCEPT_NO_AND_ZIP_ENTRY],raw_files/dart_pdf/[효성중공업]분기보고서(2025.11.13).pdf,[효성중공업]분기보고서(2025.11.13).pdf,.pdf,DART_PDF,분기보고서,,20251113,ORIGINAL_HINT,분기보고서 (2025.09),2025.09,분기보고서,20251113,20251113000749,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20251113000749,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20251113000749,HAS_RCEPT_NO,READY_OFFICIAL_DART_URL,rcept_no_and_official_dart_url,REFERENCE_ONLY_NOT_VERIFICATION_BASIS,theme_revenue/backlog/role_grade/evidence_grade/gate_status/final_inclusion NOT_PERFORMED,ORIGINAL_OR_UNMARKED,1,20251113000749,STRONG_MATCH_SID_TYPE_RCEPTDT,PASS,단일 후보 매칭
20260726_233026,2026-07-26 23:30:26,298040,효성중공업,01316245,FILLED_BY_KR9_SECURITY_ID_MAPPING,VERIFIED_WITH_ENGLISHDART_COMPANY_POPUP,Energy/Power Infrastructure,[LOCAL_PATH_REMOVED_USE_RCEPT_NO_AND_ZIP_ENTRY],raw_files/dart_pdf/[효성중공업]분기보고서(2026.05.14).pdf,[효성중공업]분기보고서(2026.05.14).pdf,.pdf,DART_PDF,분기보고서,,20260514,ORIGINAL_HINT,분기보고서 (2026.03),2026.03,분기보고서,20260514,20260514001390,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20260514001390,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20260514001390,HAS_RCEPT_NO,READY_OFFICIAL_DART_URL,rcept_no_and_official_dart_url,REFERENCE_ONLY_NOT_VERIFICATION_BASIS,theme_revenue/backlog/role_grade/evidence_grade/gate_status/final_inclusion NOT_PERFORMED,ORIGINAL_OR_UNMARKED,1,20260514001390,STRONG_MATCH_SID_TYPE_RCEPTDT,PASS,단일 후보 매칭
20260726_233026,2026-07-26 23:30:26,298040,효성중공업,01316245,FILLED_BY_KR9_SECURITY_ID_MAPPING,VERIFIED_WITH_ENGLISHDART_COMPANY_POPUP,Energy/Power Infrastructure,[LOCAL_PATH_REMOVED_USE_RCEPT_NO_AND_ZIP_ENTRY],raw_files/dart_pdf/[효성중공업]사업보고서(2021.03.10).pdf,[효성중공업]사업보고서(2021.03.10).pdf,.pdf,DART_PDF,사업보고서,,20210310,ORIGINAL_HINT,사업보고서 (2020.12),2020.12,사업보고서,20210310,20210310001217,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20210310001217,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20210310001217,HAS_RCEPT_NO,READY_OFFICIAL_DART_URL,rcept_no_and_official_dart_url,REFERENCE_ONLY_NOT_VERIFICATION_BASIS,theme_revenue/backlog/role_grade/evidence_grade/gate_status/final_inclusion NOT_PERFORMED,ORIGINAL_OR_UNMARKED,1,20210310001217,STRONG_MATCH_SID_TYPE_RCEPTDT,PASS,단일 후보 매칭
20260726_233026,2026-07-26 23:30:26,298040,효성중공업,01316245,FILLED_BY_KR9_SECURITY_ID_MAPPING,VERIFIED_WITH_ENGLISHDART_COMPANY_POPUP,Energy/Power Infrastructure,[LOCAL_PATH_REMOVED_USE_RCEPT_NO_AND_ZIP_ENTRY],raw_files/dart_xls/[효성중공업][정정]분기보고서_IFRS(원문XBRL)(2022.07.27).zip,[효성중공업][정정]분기보고서_IFRS(원문XBRL)(2022.07.27).zip,.zip,XBRL_ZIP,분기보고서,,20220727,CORRECTION_HINT,[기재정정]분기보고서 (2022.03),2022.03,분기보고서,20220727,20220727000316,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20220727000316,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20220727000316,HAS_RCEPT_NO,READY_OFFICIAL_DART_URL,rcept_no_and_official_dart_url,REFERENCE_ONLY_NOT_VERIFICATION_BASIS,theme_revenue/backlog/role_grade/evidence_grade/gate_status/final_inclusion NOT_PERFORMED,기재정정,1,20220727000316,STRONG_MATCH_SID_TYPE_RCEPTDT,PASS,단일 후보 매칭
20260726_233026,2026-07-26 23:30:26,298040,효성중공업,01316245,FILLED_BY_KR9_SECURITY_ID_MAPPING,VERIFIED_WITH_ENGLISHDART_COMPANY_POPUP,Energy/Power Infrastructure,[LOCAL_PATH_REMOVED_USE_RCEPT_NO_AND_ZIP_ENTRY],raw_files/dart_xls/[효성중공업][정정]분기보고서_IFRS(원문XBRL)(2024.05.17).zip,[효성중공업][정정]분기보고서_IFRS(원문XBRL)(2024.05.17).zip,.zip,XBRL_ZIP,분기보고서,,20240517,CORRECTION_HINT,[기재정정]분기보고서 (2024.03),2024.03,분기보고서,20240517,20240517000380,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20240517000380,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20240517000380,HAS_RCEPT_NO,READY_OFFICIAL_DART_URL,rcept_no_and_official_dart_url,REFERENCE_ONLY_NOT_VERIFICATION_BASIS,theme_revenue/backlog/role_grade/evidence_grade/gate_status/final_inclusion NOT_PERFORMED,기재정정,1,20240517000380,STRONG_MATCH_SID_TYPE_RCEPTDT,PASS,단일 후보 매칭
20260726_233026,2026-07-26 23:30:26,298040,효성중공업,01316245,FILLED_BY_KR9_SECURITY_ID_MAPPING,VERIFIED_WITH_ENGLISHDART_COMPANY_POPUP,Energy/Power Infrastructure,[LOCAL_PATH_REMOVED_USE_RCEPT_NO_AND_ZIP_ENTRY],raw_files/dart_xls/[효성중공업][정정]사업보고서_IFRS(원문XBRL)(2022.07.27).zip,[효성중공업][정정]사업보고서_IFRS(원문XBRL)(2022.07.27).zip,.zip,XBRL_ZIP,사업보고서,,20220727,CORRECTION_HINT,[기재정정]사업보고서 (2021.12),2021.12,사업보고서,20220727,20220727000309,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20220727000309,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20220727000309,HAS_RCEPT_NO,READY_OFFICIAL_DART_URL,rcept_no_and_official_dart_url,REFERENCE_ONLY_NOT_VERIFICATION_BASIS,theme_revenue/backlog/role_grade/evidence_grade/gate_status/final_inclusion NOT_PERFORMED,기재정정,1,20220727000309,STRONG_MATCH_SID_TYPE_RCEPTDT,PASS,단일 후보 매칭
20260726_233026,2026-07-26 23:30:26,298040,효성중공업,01316245,FILLED_BY_KR9_SECURITY_ID_MAPPING,VERIFIED_WITH_ENGLISHDART_COMPANY_POPUP,Energy/Power Infrastructure,[LOCAL_PATH_REMOVED_USE_RCEPT_NO_AND_ZIP_ENTRY],raw_files/dart_xls/[효성중공업][정정]사업보고서_IFRS(원문XBRL)(2023.03.09).zip,[효성중공업][정정]사업보고서_IFRS(원문XBRL)(2023.03.09).zip,.zip,XBRL_ZIP,사업보고서,,20230309,CORRECTION_HINT,[기재정정]사업보고서 (2022.12),2022.12,사업보고서,20230309,20230309000420,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20230309000420,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20230309000420,HAS_RCEPT_NO,READY_OFFICIAL_DART_URL,rcept_no_and_official_dart_url,REFERENCE_ONLY_NOT_VERIFICATION_BASIS,theme_revenue/backlog/role_grade/evidence_grade/gate_status/final_inclusion NOT_PERFORMED,기재정정,2,20230308000776|20230309000420,MATCH_SID_TYPE_RCEPTDT_CORRECTION_HINT,PASS,정정 파일명 힌트로 단일 정정 후보 선택
20260726_233026,2026-07-26 23:30:26,298040,효성중공업,01316245,FILLED_BY_KR9_SECURITY_ID_MAPPING,VERIFIED_WITH_ENGLISHDART_COMPANY_POPUP,Energy/Power Infrastructure,[LOCAL_PATH_REMOVED_USE_RCEPT_NO_AND_ZIP_ENTRY],raw_files/dart_xls/[효성중공업][정정]사업보고서_IFRS(원문XBRL)(2024.03.15).zip,[효성중공업][정정]사업보고서_IFRS(원문XBRL)(2024.03.15).zip,.zip,XBRL_ZIP,사업보고서,,20240315,CORRECTION_HINT,[기재정정]사업보고서 (2023.12),2023.12,사업보고서,20240315,20240315000877,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20240315000877,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20240315000877,HAS_RCEPT_NO,READY_OFFICIAL_DART_URL,rcept_no_and_official_dart_url,REFERENCE_ONLY_NOT_VERIFICATION_BASIS,theme_revenue/backlog/role_grade/evidence_grade/gate_status/final_inclusion NOT_PERFORMED,기재정정,1,20240315000877,STRONG_MATCH_SID_TYPE_RCEPTDT,PASS,단일 후보 매칭
20260726_233026,2026-07-26 23:30:26,298040,효성중공업,01316245,FILLED_BY_KR9_SECURITY_ID_MAPPING,VERIFIED_WITH_ENGLISHDART_COMPANY_POPUP,Energy/Power Infrastructure,[LOCAL_PATH_REMOVED_USE_RCEPT_NO_AND_ZIP_ENTRY],raw_files/dart_xls/[효성중공업][정정]사업보고서_IFRS(원문XBRL)(2025.08.14).zip,[효성중공업][정정]사업보고서_IFRS(원문XBRL)(2025.08.14).zip,.zip,XBRL_ZIP,사업보고서,,20250814,CORRECTION_HINT,[기재정정]사업보고서 (2024.12),2024.12,사업보고서,20250814,20250814003044,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20250814003044,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20250814003044,HAS_RCEPT_NO,READY_OFFICIAL_DART_URL,rcept_no_and_official_dart_url,REFERENCE_ONLY_NOT_VERIFICATION_BASIS,theme_revenue/backlog/role_grade/evidence_grade/gate_status/final_inclusion NOT_PERFORMED,기재정정,1,20250814003044,STRONG_MATCH_SID_TYPE_RCEPTDT,PASS,단일 후보 매칭
20260726_233026,2026-07-26 23:30:26,298040,효성중공업,01316245,FILLED_BY_KR9_SECURITY_ID_MAPPING,VERIFIED_WITH_ENGLISHDART_COMPANY_POPUP,Energy/Power Infrastructure,[LOCAL_PATH_REMOVED_USE_RCEPT_NO_AND_ZIP_ENTRY],raw_files/dart_xls/[효성중공업][정정]사업보고서_IFRS(원문XBRL)(2026.03.23).zip,[효성중공업][정정]사업보고서_IFRS(원문XBRL)(2026.03.23).zip,.zip,XBRL_ZIP,사업보고서,,20260323,CORRECTION_HINT,[기재정정]사업보고서 (2025.12),2025.12,사업보고서,20260323,20260323001004,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20260323001004,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20260323001004,HAS_RCEPT_NO,READY_OFFICIAL_DART_URL,rcept_no_and_official_dart_url,REFERENCE_ONLY_NOT_VERIFICATION_BASIS,theme_revenue/backlog/role_grade/evidence_grade/gate_status/final_inclusion NOT_PERFORMED,기재정정,1,20260323001004,STRONG_MATCH_SID_TYPE_RCEPTDT,PASS,단일 후보 매칭
20260726_233026,2026-07-26 23:30:26,298040,효성중공업,01316245,FILLED_BY_KR9_SECURITY_ID_MAPPING,VERIFIED_WITH_ENGLISHDART_COMPANY_POPUP,Energy/Power Infrastructure,[LOCAL_PATH_REMOVED_USE_RCEPT_NO_AND_ZIP_ENTRY],raw_files/dart_xls/[효성중공업]반기보고서_IFRS(원문XBRL)(2020.08.14).zip,[효성중공업]반기보고서_IFRS(원문XBRL)(2020.08.14).zip,.zip,XBRL_ZIP,반기보고서,,20200814,ORIGINAL_HINT,,,,,,,,REVIEW_NO_RCEPT_NO,REVIEW_NO_RCEPT_NO,rcept_no_and_official_dart_url,REFERENCE_ONLY_NOT_VERIFICATION_BASIS,theme_revenue/backlog/role_grade/evidence_grade/gate_status/final_inclusion NOT_PERFORMED,,0,,NO_RCPNO_MATCH,REVIEW_NO_MATCH,SID_TYPE_RCEPTDT 후보 없음
20260726_233026,2026-07-26 23:30:26,298040,효성중공업,01316245,FILLED_BY_KR9_SECURITY_ID_MAPPING,VERIFIED_WITH_ENGLISHDART_COMPANY_POPUP,Energy/Power Infrastructure,[LOCAL_PATH_REMOVED_USE_RCEPT_NO_AND_ZIP_ENTRY],raw_files/dart_xls/[효성중공업]반기보고서_IFRS(원문XBRL)(2021.08.13).zip,[효성중공업]반기보고서_IFRS(원문XBRL)(2021.08.13).zip,.zip,XBRL_ZIP,반기보고서,,20210813,ORIGINAL_HINT,반기보고서 (2021.06),2021.06,반기보고서,20210813,20210813001246,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20210813001246,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20210813001246,HAS_RCEPT_NO,READY_OFFICIAL_DART_URL,rcept_no_and_official_dart_url,REFERENCE_ONLY_NOT_VERIFICATION_BASIS,theme_revenue/backlog/role_grade/evidence_grade/gate_status/final_inclusion NOT_PERFORMED,ORIGINAL_OR_UNMARKED,1,20210813001246,STRONG_MATCH_SID_TYPE_RCEPTDT,PASS,단일 후보 매칭
